ID PUMA,PUMA,ID Year,Year,ID Workforce Status,Workforce Status,ygcpop RCA,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug PUMA,CIP2,ID CIP2
"79500US4802503","Arlington (East) & Grand Prairie (West Central) Cities PUMA, TX",2018,"2018","true","true",0.5031323234880392,446,516.6922619241558,102701.68385650225,106665.05722538606,5,"arlington-(east)-&-grand-prairie-(west-central)-cities-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US4700400","Robertson, Dickson, Cheatham & Hickman Counties PUMA, TN",2018,"2018","true","true",0.33671405754580114,384,479.9885022012203,72006.3984375,44049.843605433845,5,"robertson-dickson-cheatham-&-hickman-counties-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4700300","Clarksville City PUMA, TN",2018,"2018","true","true",0.621408215464034,799,691.0052773781674,39032.25782227785,30060.043742886428,6,"clarksville-city-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US5570301","Waukesha County (Central) PUMA, WI",2018,"2018","true","true",1.4440854715158495,1281,869.933731670255,92889.36924277908,10870.074006259343,7,"waukesha-county-(central)-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US7200502","Toa Baja & Dorado Municipios PUMA, PR",2018,"2018","true","true",2.3810335429337224,1138,814.5246275625951,32237.49560632689,11025.597966086154,12,"toa-baja-&-dorado-municipios-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US4700200","Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties PUMA, TN",2018,"2018","true","true",0.5063963622467857,358,462.90962360736967,86791.56703910614,62054.16576083741,5,"weakley-henry-carroll-humphreys-benton-&-houston-counties-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4600600","Sioux Falls City PUMA, SD",2018,"2018","true","true",0.6851520784582391,905,735.0888906017179,76235.26850828729,13942.236502936632,5,"sioux-falls-city-puma-sd","Computer and Information Sciences and Support Services","11"
"79500US4600500","Southeast South Dakota (Outside Sioux Falls City) PUMA, SD",2018,"2018","true","true",0.39967751583465566,397,487.8330011821345,75806.19395465995,32317.601945338232,6,"southeast-south-dakota-(outside-sioux-falls-city)-puma-sd","Computer and Information Sciences and Support Services","11"
"79500US4700500","Hendersonville City PUMA, TN",2018,"2018","true","true",0.5625878637165027,659,627.8097764923524,100225.88770864948,59627.055654963915,8,"hendersonville-city-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4501204","North Charleston City PUMA, SC",2018,"2018","true","true",1.326180899997661,2072,1107.301843838739,58509.775096525096,18979.85063067267,17,"north-charleston-city-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7200802","Bayamón Municipio (OEste) PUMA, PR",2018,"2018","true","true",1.4565593849645413,586,588.3318241055528,39277.390784982934,13690.529698452434,7,"bayamón-municipio-(oeste)-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US4501203","Mount Pleasant Town PUMA, SC",2018,"2018","true","true",1.3463701199666371,1461,929.6826629823225,83262.56810403834,19017.105565953076,12,"mount-pleasant-town-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4501202","Charleston City PUMA, SC",2018,"2018","true","true",0.6312381296379297,977,764.0567148717828,77377.38382804503,28309.64163909438,13,"charleston-city-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4501201","Summerville Town & Ladson PUMA, SC",2018,"2018","true","true",0.683846579818438,725,657.9433704023994,74891.62344827586,27182.60764066448,8,"summerville-town-&-ladson-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7200804","San Juan Municipio (Noroeste) PUMA, PR",2018,"2018","true","true",1.3843287411809169,893,726.6405564314923,28388.38633818589,13694.649616012153,9,"san-juan-municipio-(noroeste)-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US5570201","Waukesha County (East) PUMA, WI",2018,"2018","true","true",1.4438527194523074,1560,960.0074770855083,89434.51730769231,65876.8982353422,8,"waukesha-county-(east)-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4701200","Greene, Carter, Unicoi & Johnson Counties PUMA, TN",2018,"2018","true","true",0.8124454608930556,700,645.9216712244305,97893.53571428571,49288.973312380826,5,"greene-carter-unicoi-&-johnson-counties-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4500700","Lancaster, Chesterfield & Marlboro Counties PUMA, SC",2018,"2018","true","true",0.8963484139454752,815,696.5554217334662,88028.80736196319,37505.62294374209,5,"lancaster-chesterfield-&-marlboro-counties-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4500604","Columbia City PUMA, SC",2018,"2018","true","true",0.3079660479772562,435,510.97096915965994,84885.88505747127,25205.45442170505,7,"columbia-city-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4500603","Forest Acres City & Dentsville PUMA, SC",2018,"2018","true","true",0.7337972820654182,910,736.8673608869411,92111.67032967033,36846.02604485665,9,"forest-acres-city-&-dentsville-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4701300","Johnson City PUMA, TN",2018,"2018","true","true",0.9418450918598112,730,659.0228393456285,63212.39589041096,27614.37072479143,8,"johnson-city-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4500602","West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA, SC",2018,"2018","true","true",0.35562899635519124,286,414.1821597307363,156757.28321678322,223245.49232648328,6,"west-columbia-cayce-cities-irmo-town-&-seven-oaks-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7200901","Carolina Municipio (Norte) PUMA, PR",2018,"2018","true","true",1.671906929944541,1076,796.015135634561,57008.45539033457,18438.808934938104,7,"carolina-municipio-(norte)-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US4500601","Lexington Town & Red Bank PUMA, SC",2018,"2018","true","true",0.3985229338417871,467,529.1000907001079,64828.44325481799,54271.94724626733,6,"lexington-town-&-red-bank-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4500502","Rock Hill City & Fort Mill Town PUMA, SC",2018,"2018","true","true",0.6513896508975192,640,618.3117314973538,83102.45,42264.16502119452,7,"rock-hill-city-&-fort-mill-town-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7201002","Carr 30 PUMA, PR",2018,"2018","true","true",1.5314781415649872,949,748.3035920321096,39036.261327713386,21653.760598977897,7,"carr-30-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US4500501","York County (West & Outside Rock Hill City) PUMA, SC",2018,"2018","true","true",1.1956933149079967,1018,776.8590980395213,76526.64243614931,21313.21173344115,11,"york-county-(west-&-outside-rock-hill-city)-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7201101","Carr 3 (Noreste) PUMA, PR",2018,"2018","true","true",1.8257175716833538,828,697.5236159623083,52425.80917874396,47170.986912726126,6,"carr-3-(noreste)-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US5570101","Waukesha County (West) PUMA, WI",2018,"2018","true","true",1.6489163690741406,1374,899.6610871002958,152376.7234352256,78044.84772434768,10,"waukesha-county-(west)-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4500302","Greer City (East) PUMA, SC",2018,"2018","true","true",0.7208352723391187,882,725.5077924836679,117975.72108843537,85253.09371293265,12,"greer-city-(east)-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4500301","Spartanburg City PUMA, SC",2018,"2018","true","true",0.5001778325260976,343,453.1275701846493,68796.08163265306,18672.757259525268,5,"spartanburg-city-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US0100100","Lauderdale, Colbert, Franklin & Marion (Northeast) Counties PUMA, AL",2018,"2018","true","true",0.41635494361820147,440,513.5137690587604,75458.68863636363,39904.564687699065,7,"lauderdale-colbert-franklin-&-marion-(northeast)-counties-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4701602","Knox County (East) PUMA, TN",2018,"2018","true","true",0.5921136217575524,397,487.18240359836204,59084.994962216624,53812.4386412329,5,"knox-county-(east)-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4500103","Wade Hampton & Berea PUMA, SC",2018,"2018","true","true",0.6755757031707331,764,675.4468260575104,55285.65706806283,36832.66426180568,7,"wade-hampton-&-berea-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4500101","Easley & Clemson Cities PUMA, SC",2018,"2018","true","true",0.5724289931800767,643,620.0992191001637,116176.86314152411,121685.0855043474,5,"easley-&-clemson-cities-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US0100200","Huntsville City (Far West & Southwest) PUMA, AL",2018,"2018","true","true",2.9690060987045492,3774,1477.0934397269389,86201.9377318495,16807.80863701235,21,"huntsville-city-(far-west-&-southwest)-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4701603","Knoxville City PUMA, TN",2018,"2018","true","true",0.5921005795351962,721,656.544264992884,83704.5783633842,45767.372754077005,10,"knoxville-city-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4400400","Washington County PUMA, RI",2018,"2018","true","true",0.9447143774597299,826,701.0037864622315,94042.63075060533,52341.5540228089,7,"washington-county-puma-ri","Computer and Information Sciences and Support Services","11"
"79500US4400300","Newport & Bristol CountiesNewport City PUMA, RI",2018,"2018","true","true",0.8905656071368313,808,693.5855974844402,139901.42945544556,89261.56345589475,11,"newport-&-bristol-counties-newport-city-puma-ri","Computer and Information Sciences and Support Services","11"
"79500US0100301","Huntsville (North) & Madison (East) Cities PUMA, AL",2018,"2018","true","true",3.323637465509365,2864,1283.4669167632644,89011.32611731843,20081.852926475694,20,"huntsville-(north)-&-madison-(east)-cities-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4400201","Kent CountyWarwick City PUMA, RI",2018,"2018","true","true",0.7336951494994245,831,704.1569084433551,80535.72683513838,32198.844736586456,9,"kent-county-warwick-city-puma-ri","Computer and Information Sciences and Support Services","11"
"79500US4400104","Cranston & East Providence Cities PUMA, RI",2018,"2018","true","true",0.8435677919848092,746,666.6625834208137,83056.29758713137,42037.51918032943,5,"cranston-&-east-providence-cities-puma-ri","Computer and Information Sciences and Support Services","11"
"79500US0100302","Huntsville City (Central & South) PUMA, AL",2018,"2018","true","true",1.5443174471412573,948,747.8416616712476,76944.0770042194,33288.08266024729,10,"huntsville-city-(central-&-south)-puma-al","Computer and Information Sciences and Support Services","11"
"79500US5555103","Eau Claire & Chippewa (South) Counties PUMA, WI",2018,"2018","true","true",0.37297709217922315,408,494.6366580796096,67322.5343137255,38038.39390732538,5,"eau-claire-&-chippewa-(south)-counties-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4400103","Providence City PUMA, RI",2018,"2018","true","true",0.746451508743572,780,682.1465445939485,46798.588461538464,18559.035148650157,5,"providence-city-puma-ri","Computer and Information Sciences and Support Services","11"
"79500US4701604","Farragut Town PUMA, TN",2018,"2018","true","true",1.3386739548171487,1444,924.3079228650918,63245.596952908585,29234.422900133854,12,"farragut-town-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US0100500","Huntsville City (Far Southeast) PUMA, AL",2018,"2018","true","true",0.5725725658664538,407,493.34697508858693,85714.97542997543,43890.325234003256,11,"huntsville-city-(far-southeast)-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4400102","Providence CountyPawtucket & Central Falls Cities PUMA, RI",2018,"2018","true","true",0.78205720657741,999,771.8012681911603,69694.27727727727,28020.34953622364,9,"providence-county-pawtucket-&-central-falls-cities-puma-ri","Computer and Information Sciences and Support Services","11"
"79500US4400101","Providence County (West & Central)Woonsocket City PUMA, RI",2018,"2018","true","true",1.147910353005505,1069,796.347269525503,106789.33395696913,28448.712170084505,11,"providence-county-(west-&-central)-woonsocket-city-puma-ri","Computer and Information Sciences and Support Services","11"
"79500US4701700","Blount County PUMA, TN",2018,"2018","true","true",0.549412054176516,443,514.7862596360485,81630.92325056433,35879.710260344924,5,"blount-county-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4204001","Washington City PUMA, PA",2018,"2018","true","true",0.436354852443925,427,505.800802739621,68854.77049180328,61834.39494785824,5,"washington-city-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4203800","Somerset, Bedford & Fulton Counties PUMA, PA",2018,"2018","true","true",0.19060494663202926,153,303.28405533405385,146634.2091503268,325336.25419176125,5,"somerset-bedford-&-fulton-counties-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0101200","Shelby County PUMA, AL",2018,"2018","true","true",0.7939238633867354,1102,810.5459785543961,97382.3393829401,31150.159688830165,9,"shelby-county-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4203702","Franklin County (Outside Washington Township & Waynesboro Borough) PUMA, PA",2018,"2018","true","true",0.524456558018481,440,513.1290777917743,164166.84545454546,223860.51337336158,5,"franklin-county-(outside-washington-township-&-waynesboro-borough)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4203701","Adams & Franklin (Southeast) Counties PUMA, PA",2018,"2018","true","true",0.40282130610878486,340,451.44612062187156,102042.7088235294,45465.75941107422,5,"adams-&-franklin-(southeast)-counties-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0101302","Birmingham City (East) PUMA, AL",2018,"2018","true","true",0.7287957228214962,465,526.7568762075516,65539.75268817204,39891.26372636479,5,"birmingham-city-(east)-puma-al","Computer and Information Sciences and Support Services","11"
"79500US5555102","St. Croix & Dunn Counties PUMA, WI",2018,"2018","true","true",0.8845331616866633,876,722.2120110306176,102577.22831050228,57712.78932860488,10,"st.-croix-&-dunn-counties-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4203503","Ephrata Borough PUMA, PA",2018,"2018","true","true",0.4522465608442314,491,542.3235879188987,75136.3116089613,35990.17741571523,5,"ephrata-borough-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4203404","Chester County (South) PUMA, PA",2018,"2018","true","true",1.2772313393523083,1020,777.1776932638227,196883.48529411765,110158.88878788914,12,"chester-county-(south)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0101303","Hoover (North), Vestavia Hills & Homewood Cities PUMA, AL",2018,"2018","true","true",1.276383704677625,1512,946.2343669835552,128143.37103174604,92694.9065883714,10,"hoover-(north)-vestavia-hills-&-homewood-cities-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4203403","Coatesville City PUMA, PA",2018,"2018","true","true",2.6524829183323066,2592,1226.9008136250375,113838.17669753087,27235.892232119062,17,"coatesville-city-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0101304","Trussville, Center Point & Gardendale Cities PUMA, AL",2018,"2018","true","true",0.4099837585524484,407,493.9035255516751,53808.64619164619,30285.395454187772,5,"trussville-center-point-&-gardendale-cities-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4203402","West Chester Borough PUMA, PA",2018,"2018","true","true",2.0011663538009663,1913,1058.9177180313022,101313.93674856247,36680.38804250092,15,"west-chester-borough-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4702002","Chattanooga (North) & Red Bank Cities PUMA, TN",2018,"2018","true","true",1.1914275323105585,907,733.3055704829212,107095.63395810364,90927.1191594291,8,"chattanooga-(north)-&-red-bank-cities-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4203401","Phoenixville Borough PUMA, PA",2018,"2018","true","true",1.7950920954640333,1528,947.7621835560186,123032.08246073299,75544.62237250355,14,"phoenixville-borough-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0101900","Auburn City PUMA, AL",2018,"2018","true","true",0.45209459682235076,457,523.2103247237326,64124.387308533915,38638.20879098859,5,"auburn-city-puma-al","Computer and Information Sciences and Support Services","11"
"79500US5555101","Barron, Polk, Clark & Chippewa (North) Counties PUMA, WI",2018,"2018","true","true",0.23005840158575885,190,337.87986023597927,56616.12631578947,45042.58389946428,5,"barron-polk-clark-&-chippewa-(north)-counties-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4203304","Delaware County (West) PUMA, PA",2018,"2018","true","true",0.7055023927963269,565,580.7354427600749,147686.2318584071,46809.37740298734,5,"delaware-county-(west)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4203303","Chester City PUMA, PA",2018,"2018","true","true",0.8068495443723221,729,659.191391853915,32938.994513031554,17056.13165770259,5,"chester-city-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0102000","Montgomery City & Pike Road Town (North) PUMA, AL",2018,"2018","true","true",1.507309333514286,1752,1016.9172512645679,75308.03310502283,17543.342417797016,11,"montgomery-city-&-pike-road-town-(north)-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4203302","Yeadon, Darby, Lansdowne Boroughs & Drexel Hill PUMA, PA",2018,"2018","true","true",0.7984949340496489,918,739.7660117404503,101114.36274509804,25951.27991916511,7,"yeadon-darby-lansdowne-boroughs-&-drexel-hill-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4702003","Soddy-Daisy City PUMA, TN",2018,"2018","true","true",0.6811833835842128,536,565.7309628879455,63902.985074626864,35825.36441535836,6,"soddy-daisy-city-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4203301","Broomall & Ardmore (West) PUMA, PA",2018,"2018","true","true",1.0513755695216536,915,737.2544287727618,136081.63169398907,117033.93309653865,9,"broomall-&-ardmore-(west)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0102100","Elmore, Autauga, Montgomery (Outer) & Lowndes Counties PUMA, AL",2018,"2018","true","true",0.8870896907804973,905,734.0560149988952,87917.79005524862,16133.38960235735,6,"elmore-autauga-montgomery-(outer)-&-lowndes-counties-puma-al","Computer and Information Sciences and Support Services","11"
"79500US0102400","Russell, Pike, Barbour, Macon & Bullock Counties PUMA, AL",2018,"2018","true","true",0.18403755955576728,130,279.5730051884442,36392.78461538462,36019.16042035076,5,"russell-pike-barbour-macon-&-bullock-counties-puma-al","Computer and Information Sciences and Support Services","11"
"79500US5550000","Walworth County PUMA, WI",2018,"2018","true","true",0.773125840983355,564,579.9483282434137,108728.30673758865,5890.121972901594,5,"walworth-county-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4203211","Philadelphia City (Southeast) PUMA, PA",2018,"2018","true","true",0.9269908500634451,805,692.1209386233281,58250.434782608696,28603.28802357905,7,"philadelphia-city-(southeast)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4203210","Philadelphia City (Southwest) PUMA, PA",2018,"2018","true","true",0.8943809216392203,736,661.9447445923387,62196.721467391304,30138.70357757272,5,"philadelphia-city-(southwest)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0102500","Dothan City PUMA, AL",2018,"2018","true","true",0.3335389312879031,353,460.21642705605655,66674.99150141643,64629.16229052527,16,"dothan-city-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4203209","Philadelphia City (Center City) PUMA, PA",2018,"2018","true","true",1.568813242721895,1891,1056.03028475065,76576.41882601798,33139.372146808164,14,"philadelphia-city-(center-city)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0102600","Baldwin County PUMA, AL",2018,"2018","true","true",0.8841169239515073,1179,837.858764005231,33921.99236641221,22336.91661028806,6,"baldwin-county-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4203206","Philadelphia City (Northwest) PUMA, PA",2018,"2018","true","true",0.9182635785638115,945,749.9397844072912,66812.73015873016,32117.47514542866,7,"philadelphia-city-(northwest)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4702300","Lebanon & Mount Juliet Cities PUMA, TN",2018,"2018","true","true",0.537641651903987,508,551.3056117837301,167900.88976377953,167271.67043671204,6,"lebanon-&-mount-juliet-cities-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4203205","Philadelphia City (East) PUMA, PA",2018,"2018","true","true",1.0261156727122178,916,737.7874020276761,92800.12772925764,63810.069818835625,5,"philadelphia-city-(east)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4203201","Philadelphia City (Far Northeast) PUMA, PA",2018,"2018","true","true",1.6086317144993603,1461,927.9700183761029,50298.42984257358,14513.787380480017,7,"philadelphia-city-(far-northeast)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0200102","Anchorage Municipality (South) PUMA, AK",2018,"2018","true","true",1.1897462966760857,1322,885.3238846566991,52187.524205748865,8367.169098245493,5,"anchorage-municipality-(south)-puma-ak","Computer and Information Sciences and Support Services","11"
"79500US5541005","Milwaukee City (South) PUMA, WI",2018,"2018","true","true",0.9408357386730347,803,691.1938533507213,79068.24782067248,16925.60237976983,7,"milwaukee-city-(south)-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US5541003","Milwaukee City (Central) PUMA, WI",2018,"2018","true","true",2.4799240240895495,1228,845.5245464470847,37553.55863192183,24463.044213872614,6,"milwaukee-city-(central)-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4203106","Montgomery County (South Central) PUMA, PA",2018,"2018","true","true",1.2020030920550828,1407,913.2637612564891,198660.19118692254,129994.96030036456,12,"montgomery-county-(south-central)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4203105","Willow Grove, Horsham & Montgomeryville PUMA, PA",2018,"2018","true","true",1.1863865519228236,1098,806.8593582431507,108120.88797814208,28934.69113846776,10,"willow-grove-horsham-&-montgomeryville-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0400100","Gilbert (South) & Queen Creek Towns PUMA, AZ",2018,"2018","true","true",1.9266151302834214,2017,1087.8947490903024,102681.92761527021,44600.356905841865,11,"gilbert-(south)-&-queen-creek-towns-puma-az","Computer and Information Sciences and Support Services","11"
"79500US4203104","Norristown Borough PUMA, PA",2018,"2018","true","true",2.261497470930616,1778,1018.9862874801709,81420.12317210349,21932.854854167308,8,"norristown-borough-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4702401","Smyrna Town & La Vergne City PUMA, TN",2018,"2018","true","true",0.8586414809541573,878,723.1665025611223,93600.70159453303,26740.4110763615,10,"smyrna-town-&-la-vergne-city-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4203103","King of Prussia & Ardmore (East) PUMA, PA",2018,"2018","true","true",2.0536511668052406,2012,1085.568450084782,93188.81262425447,16251.157550449252,17,"king-of-prussia-&-ardmore-(east)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0400101","Mesa City (East) PUMA, AZ",2018,"2018","true","true",0.7415004020733752,724,657.2258376812671,64305.07320441989,42163.11416424934,7,"mesa-city-(east)-puma-az","Computer and Information Sciences and Support Services","11"
"79500US4203102","Lansdale Borough PUMA, PA",2018,"2018","true","true",1.2974846531938007,1141,821.8667049645054,57491.46801051709,26863.81526440654,9,"lansdale-borough-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4203101","Pottstown Borough PUMA, PA",2018,"2018","true","true",1.6890048395432966,1849,1043.3530490592138,128014.03893996755,29130.67302286111,11,"pottstown-borough-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4702402","Murfreesboro City PUMA, TN",2018,"2018","true","true",1.8008368651758975,2177,1131.22577771023,60665.75700505282,13255.485106585189,10,"murfreesboro-city-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4203004","Bucks County (Southwest) PUMA, PA",2018,"2018","true","true",1.0056826373962124,1260,865.4276340625596,113302.03412698413,43993.238656506786,12,"bucks-county-(southwest)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4203003","Levittown PUMA, PA",2018,"2018","true","true",0.9548135980820597,1173,835.3120308448724,139879.07075873826,82426.27513356606,13,"levittown-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4203002","Bucks County (Central) PUMA, PA",2018,"2018","true","true",2.031228021510241,1886,1051.1945091911846,115761.1071049841,40133.90029317585,15,"bucks-county-(central)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0400105","Gilbert Town (North) PUMA, AZ",2018,"2018","true","true",1.9636912413300152,1798,1026.8684676243156,89959.52224694105,35849.569683489986,20,"gilbert-town-(north)-puma-az","Computer and Information Sciences and Support Services","11"
"79500US5540101","Milwaukee County (Northeast) PUMA, WI",2018,"2018","true","true",2.127570581956248,1739,1008.7077284853325,62820.9286946521,22367.729183671287,13,"milwaukee-county-(northeast)-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4203001","Bucks County (North) PUMA, PA",2018,"2018","true","true",1.0466049791831007,1092,805.4389755054341,107703.71611721611,50952.70301884821,8,"bucks-county-(north)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4702501","Nashville-Davidson (East) PUMA, TN",2018,"2018","true","true",0.7317358130690392,931,745.3318731863852,69958.97099892588,26729.810507709233,8,"nashville-davidson-(east)-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US0400106","Chandler City (Northeast) PUMA, AZ",2018,"2018","true","true",1.1029667363803664,958,754.1069642118574,81304.7400835073,32885.94291044119,14,"chandler-city-(northeast)-puma-az","Computer and Information Sciences and Support Services","11"
"79500US4702502","Nashville-Davidson (North) PUMA, TN",2018,"2018","true","true",0.7023174317515252,533,564.0626365646083,34515.62851782364,24727.28132965517,5,"nashville-davidson-(north)-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4202901","Bethlehem (East) & Easton Cities PUMA, PA",2018,"2018","true","true",1.5025295626595587,1703,1002.6295219881029,92007.94832648267,26929.86373330043,16,"bethlehem-(east)-&-easton-cities-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4202802","Outside Allentown & Bethlehem Cities)Emmaus Borough PUMA, PA",2018,"2018","true","true",1.4512817633360753,1536,952.5444480196509,81534.52278645833,19146.605614162556,11,"outside-allentown-&-bethlehem-cities)-emmaus-borough-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0400107","Chandler City (South) PUMA, AZ",2018,"2018","true","true",2.614459328172942,1927,1058.1587617015816,77086.95640892579,21519.006974638713,21,"chandler-city-(south)-puma-az","Computer and Information Sciences and Support Services","11"
"79500US5530000","Racine County PUMA, WI",2018,"2018","true","true",0.5110680363748572,654,625.6471890837963,80119.08868501529,37728.61450722825,5,"racine-county-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4202801","Carbon & Lehigh (North) Counties PUMA, PA",2018,"2018","true","true",0.5129724323857313,441,513.7527757061674,61197.034013605444,29626.81729429547,5,"carbon-&-lehigh-(north)-counties-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4202703","Berks County (East) PUMA, PA",2018,"2018","true","true",0.7920637672163665,802,691.4800707348231,111611.20573566084,31453.67166686103,8,"berks-county-(east)-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0400108","Tempe (South) & Chandler (Northwest) Cities PUMA, AZ",2018,"2018","true","true",2.483156187520117,2075,1099.0718303710642,83681.32530120482,36846.355728122515,17,"tempe-(south)-&-chandler-(northwest)-cities-puma-az","Computer and Information Sciences and Support Services","11"
"79500US4702503","Nashville-Davidson (Central) PUMA, TN",2018,"2018","true","true",0.836019077200076,786,684.3382021850671,84899.07633587786,23853.76011350689,5,"nashville-davidson-(central)-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4202402","Hershey PUMA, PA",2018,"2018","true","true",1.0304294823774969,819,697.6094583351638,133725.08547008547,41489.97616728445,5,"hershey-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US4202401","Harrisburg City & Colonial Park PUMA, PA",2018,"2018","true","true",0.894247223593742,993,768.8787540745282,68926.30312185296,39662.85086799824,6,"harrisburg-city-&-colonial-park-puma-pa","Computer and Information Sciences and Support Services","11"
"79500US0400109","Tempe City (North) PUMA, AZ",2018,"2018","true","true",1.3075269811151575,1230,853.2583216357397,19015.668292682927,12667.44495384289,11,"tempe-city-(north)-puma-az","Computer and Information Sciences and Support Services","11"
"79500US4202302","Cumberland County (East) PUMA, PA",2018,"2018","true","true",2.534684190624247,2828,1282.6172559611662,66754.0661244696,17633.293810132505,17,"cumberland-county-(east)-puma-pa","Computer and Information Sciences and Support Services","11"
