ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
"500903","General Music Performance",2015,"2015","211440","Carnegie Mellon University",2,"Women",34,"carnegie-mellon-university","general-music-performance"
"501001","General Arts, Entertainment, & Media Management",2012,"2012","211440","Carnegie Mellon University",2,"Women",34,"carnegie-mellon-university","general-arts-entertainment-media-management"
"231303","Professional, Technical, Business, & Scientific Writing",2012,"2012","211440","Carnegie Mellon University",2,"Women",33,"carnegie-mellon-university","professional-technical-business-scientific-writing"
"401001","Materials Science",2012,"2012","211440","Carnegie Mellon University",2,"Women",33,"carnegie-mellon-university","materials-science"
"140903","Computer Software Engineering",2016,"2016","211440","Carnegie Mellon University",2,"Women",32,"carnegie-mellon-university","computer-software-engineering"
"140701","Chemical Engineering",2012,"2012","211440","Carnegie Mellon University",2,"Women",32,"carnegie-mellon-university","chemical-engineering-6"
"500903","General Music Performance",2016,"2016","211440","Carnegie Mellon University",2,"Women",32,"carnegie-mellon-university","general-music-performance"
"260101","General Biological Sciences",2013,"2013","211440","Carnegie Mellon University",2,"Women",32,"carnegie-mellon-university","general-biological-sciences"
"501001","General Arts, Entertainment, & Media Management",2013,"2013","211440","Carnegie Mellon University",2,"Women",32,"carnegie-mellon-university","general-arts-entertainment-media-management"
"040201","Architecture",2014,"2014","211440","Carnegie Mellon University",2,"Women",32,"carnegie-mellon-university","architecture-6"
"270501","General Statistics",2012,"2012","211440","Carnegie Mellon University",2,"Women",31,"carnegie-mellon-university","general-statistics"
"521304","Actuarial Science",2017,"2017","211440","Carnegie Mellon University",2,"Women",31,"carnegie-mellon-university","actuarial-science"
"500501","General Drama & Theater Arts",2013,"2013","211440","Carnegie Mellon University",2,"Women",31,"carnegie-mellon-university","general-drama-theater-arts"
"110803","Computer Graphics",2015,"2015","211440","Carnegie Mellon University",2,"Women",31,"carnegie-mellon-university","computer-graphics"
"401001","Materials Science",2015,"2015","211440","Carnegie Mellon University",2,"Women",30,"carnegie-mellon-university","materials-science"
"110803","Computer Graphics",2017,"2017","211440","Carnegie Mellon University",2,"Women",30,"carnegie-mellon-university","computer-graphics"
"231303","Professional, Technical, Business, & Scientific Writing",2017,"2017","211440","Carnegie Mellon University",2,"Women",30,"carnegie-mellon-university","professional-technical-business-scientific-writing"
"110803","Computer Graphics",2013,"2013","211440","Carnegie Mellon University",2,"Women",30,"carnegie-mellon-university","computer-graphics"
"140501","Bioengineering & Biomedical Engineering",2012,"2012","211440","Carnegie Mellon University",2,"Women",30,"carnegie-mellon-university","bioengineering-biomedical-engineering"
"110901","Computer Systems Networking & Telecommunications",2017,"2017","211440","Carnegie Mellon University",2,"Women",29,"carnegie-mellon-university","computer-systems-networking-telecommunications"
"521304","Actuarial Science",2012,"2012","211440","Carnegie Mellon University",2,"Women",29,"carnegie-mellon-university","actuarial-science"
"521304","Actuarial Science",2014,"2014","211440","Carnegie Mellon University",2,"Women",29,"carnegie-mellon-university","actuarial-science"
"231303","Professional, Technical, Business, & Scientific Writing",2015,"2015","211440","Carnegie Mellon University",2,"Women",29,"carnegie-mellon-university","professional-technical-business-scientific-writing"
"440401","Public Administration",2013,"2013","211440","Carnegie Mellon University",2,"Women",29,"carnegie-mellon-university","public-administration-6"
"231303","Professional, Technical, Business, & Scientific Writing",2016,"2016","211440","Carnegie Mellon University",2,"Women",29,"carnegie-mellon-university","professional-technical-business-scientific-writing"
"110803","Computer Graphics",2016,"2016","211440","Carnegie Mellon University",2,"Women",28,"carnegie-mellon-university","computer-graphics"
"500903","General Music Performance",2013,"2013","211440","Carnegie Mellon University",2,"Women",28,"carnegie-mellon-university","general-music-performance"
"110901","Computer Systems Networking & Telecommunications",2016,"2016","211440","Carnegie Mellon University",2,"Women",28,"carnegie-mellon-university","computer-systems-networking-telecommunications"
"260101","General Biological Sciences",2015,"2015","211440","Carnegie Mellon University",2,"Women",28,"carnegie-mellon-university","general-biological-sciences"
"400501","General Chemistry",2016,"2016","211440","Carnegie Mellon University",2,"Women",27,"carnegie-mellon-university","general-chemistry"
"510701","Health Care Administration & Management",2016,"2016","211440","Carnegie Mellon University",2,"Women",26,"carnegie-mellon-university","health-care-administration-management"
"500903","General Music Performance",2017,"2017","211440","Carnegie Mellon University",2,"Women",26,"carnegie-mellon-university","general-music-performance"
"240101","Liberal Arts & Sciences",2013,"2013","211440","Carnegie Mellon University",2,"Women",26,"carnegie-mellon-university","liberal-arts-sciences-6"
"040201","Architecture",2017,"2017","211440","Carnegie Mellon University",2,"Women",26,"carnegie-mellon-university","architecture-6"
"510701","Health Care Administration & Management",2014,"2014","211440","Carnegie Mellon University",2,"Women",26,"carnegie-mellon-university","health-care-administration-management"
"270501","General Statistics",2013,"2013","211440","Carnegie Mellon University",2,"Women",26,"carnegie-mellon-university","general-statistics"
"260101","General Biological Sciences",2017,"2017","211440","Carnegie Mellon University",2,"Women",26,"carnegie-mellon-university","general-biological-sciences"
"500701","General Art Studies",2012,"2012","211440","Carnegie Mellon University",2,"Women",26,"carnegie-mellon-university","general-art-studies"
"501001","General Arts, Entertainment, & Media Management",2017,"2017","211440","Carnegie Mellon University",2,"Women",25,"carnegie-mellon-university","general-arts-entertainment-media-management"
"501001","General Arts, Entertainment, & Media Management",2015,"2015","211440","Carnegie Mellon University",2,"Women",25,"carnegie-mellon-university","general-arts-entertainment-media-management"
"500701","General Art Studies",2013,"2013","211440","Carnegie Mellon University",2,"Women",25,"carnegie-mellon-university","general-art-studies"
"500501","General Drama & Theater Arts",2015,"2015","211440","Carnegie Mellon University",2,"Women",25,"carnegie-mellon-university","general-drama-theater-arts"
"400501","General Chemistry",2017,"2017","211440","Carnegie Mellon University",2,"Women",25,"carnegie-mellon-university","general-chemistry"
"040201","Architecture",2012,"2012","211440","Carnegie Mellon University",2,"Women",24,"carnegie-mellon-university","architecture-6"
"500701","General Art Studies",2014,"2014","211440","Carnegie Mellon University",2,"Women",24,"carnegie-mellon-university","general-art-studies"
"521304","Actuarial Science",2015,"2015","211440","Carnegie Mellon University",2,"Women",24,"carnegie-mellon-university","actuarial-science"
"240101","Liberal Arts & Sciences",2015,"2015","211440","Carnegie Mellon University",2,"Women",24,"carnegie-mellon-university","liberal-arts-sciences-6"
"510701","Health Care Administration & Management",2015,"2015","211440","Carnegie Mellon University",2,"Women",24,"carnegie-mellon-university","health-care-administration-management"
"111003","Computer & Information Systems Security",2015,"2015","211440","Carnegie Mellon University",2,"Women",24,"carnegie-mellon-university","computer-information-systems-security"
"500903","General Music Performance",2014,"2014","211440","Carnegie Mellon University",2,"Women",24,"carnegie-mellon-university","general-music-performance"
"144201","Mechatronics, Robotics, & Automation Engineering",2017,"2017","211440","Carnegie Mellon University",2,"Women",24,"carnegie-mellon-university","mechatronics-robotics-automation-engineering"
"500501","General Drama & Theater Arts",2017,"2017","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","general-drama-theater-arts"
"440401","Public Administration",2014,"2014","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","public-administration-6"
"500501","General Drama & Theater Arts",2012,"2012","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","general-drama-theater-arts"
"500501","General Drama & Theater Arts",2014,"2014","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","general-drama-theater-arts"
"440401","Public Administration",2016,"2016","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","public-administration-6"
"500501","General Drama & Theater Arts",2016,"2016","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","general-drama-theater-arts"
"231303","Professional, Technical, Business, & Scientific Writing",2013,"2013","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","professional-technical-business-scientific-writing"
"260101","General Biological Sciences",2016,"2016","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","general-biological-sciences"
"140101","General Engineering",2013,"2013","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","general-engineering-6"
"151502","Engineering Design",2015,"2015","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","engineering-design"
"040201","Architecture",2016,"2016","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","architecture-6"
"110803","Computer Graphics",2012,"2012","211440","Carnegie Mellon University",2,"Women",23,"carnegie-mellon-university","computer-graphics"
"500401","General Design & Visual Communications",2016,"2016","211440","Carnegie Mellon University",2,"Women",22,"carnegie-mellon-university","general-design-visual-communications"
"500401","General Design & Visual Communications",2017,"2017","211440","Carnegie Mellon University",2,"Women",22,"carnegie-mellon-university","general-design-visual-communications"
"450601","General Economics",2012,"2012","211440","Carnegie Mellon University",2,"Women",22,"carnegie-mellon-university","general-economics"
"260101","General Biological Sciences",2014,"2014","211440","Carnegie Mellon University",2,"Women",22,"carnegie-mellon-university","general-biological-sciences"
"501004","Theatre Arts Management",2015,"2015","211440","Carnegie Mellon University",2,"Women",22,"carnegie-mellon-university","theatre-arts-management"
"500999","Other Music",2012,"2012","211440","Carnegie Mellon University",2,"Women",22,"carnegie-mellon-university","other-music"
"144201","Mechatronics, Robotics, & Automation Engineering",2015,"2015","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","mechatronics-robotics-automation-engineering"
"144201","Mechatronics, Robotics, & Automation Engineering",2016,"2016","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","mechatronics-robotics-automation-engineering"
"440401","Public Administration",2015,"2015","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","public-administration-6"
"500701","General Art Studies",2017,"2017","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","general-art-studies"
"500903","General Music Performance",2012,"2012","211440","Carnegie Mellon University",2,"Women",21,"carnegie-mellon-university","general-music-performance"
