ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
"230101","General English Language & Literature",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-english-language-literature-6"
"050299","Other Ethnic, Minority, Gender, & Group Studies",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-ethnic-minority-gender-group-studies"
"500510","Costume Design",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","costume-design"
"500510","Costume Design",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","costume-design"
"230101","General English Language & Literature",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","general-english-language-literature-6"
"111001","Network & System Administration",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","network-system-administration"
"111001","Network & System Administration",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","network-system-administration"
"302001","International & Global Studies",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","international-global-studies"
"050299","Other Ethnic, Minority, Gender, & Group Studies",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-ethnic-minority-gender-group-studies"
"050299","Other Ethnic, Minority, Gender, & Group Studies",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-ethnic-minority-gender-group-studies"
"500601","Film, Cinema, & Video Studies",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","film-cinema-video-studies"
"500601","Film, Cinema, & Video Studies",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","film-cinema-video-studies"
"500601","Film, Cinema, & Video Studies",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","film-cinema-video-studies"
"500601","Film, Cinema, & Video Studies",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","film-cinema-video-studies"
"500601","Film, Cinema, & Video Studies",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","film-cinema-video-studies"
"500601","Film, Cinema, & Video Studies",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","film-cinema-video-studies"
"030104","Environmental Science",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","environmental-science"
"500602","Cinematography & Film Production",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","cinematography-film-production"
"500602","Cinematography & Film Production",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","cinematography-film-production"
"090499","Other Journalism",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-journalism"
"030104","Environmental Science",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","environmental-science"
"090499","Other Journalism",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-journalism"
"090499","Other Journalism",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-journalism"
"090499","Other Journalism",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-journalism"
"090702","Digital Communication & Multimedia",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","digital-communication-multimedia"
"090702","Digital Communication & Multimedia",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","digital-communication-multimedia"
"500706","Multimedia",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multimedia"
"500706","Multimedia",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multimedia"
"500706","Multimedia",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multimedia"
"500706","Multimedia",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multimedia"
"500706","Multimedia",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multimedia"
"500706","Multimedia",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","multimedia"
"111099","Other Computer & Information Technology Services Management",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-computer-information-technology-services-management"
"111099","Other Computer & Information Technology Services Management",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-computer-information-technology-services-management"
"500799","Other Fine Arts & Art Studies",2014,"2014","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-fine-arts-art-studies"
"500799","Other Fine Arts & Art Studies",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-fine-arts-art-studies"
"500799","Other Fine Arts & Art Studies",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-fine-arts-art-studies"
